id,name,name_cn
170739,ヒロインボイス,女主之声
170795,極道包丁,极道料理王
170852,당신의 스토커,你的跟踪狂
171112,もずく、ウォーキング!,小狗汪汪
171258,YG,
171284,おしゃれ泥棒’97,
171374,音楽と漫画と人,蝉世代
171663,メガネnoメガミ,
172104,鮫肌男と桃尻女,蜜桃鲨鱼
172133,Cherry etc. 荒井チェリー傑作集,
172173,快感チェンジ♂⇔♀,
172242,삼국 전투기,三国战记
172328,のんびりVRMMO記,
172358,Bグループの少年X,
172364,先生、黒髪になっても気付いてくれる？,
172377,秘蜜の花園～蝕手蟲地獄絵巻～,
172379,カチクアネ,
172400,しょうじょ、くなぎ、きおく,
172430,七つの短編 鈴木央短編集,七个短篇 铃木央短篇集
172470,龍帥の翼 史記・留侯世家異伝,龙帅之翼 史记·留侯世家异传
172550,BLOW UP!,蓝色萨克斯风
172587,異種姦獄,异种奸狱
172602,アンミツのいっパイコスってあげる,
172631,相原実貴 The Best Selection,
172669,アジア無頼 〜戦場の突破者〜,亚洲无赖-战场的突破者
172810,当神不让,当神不让
173247,僕んちのミカゲさん,
173294,ベイビー・メニ―・クライ,
173300,ふぇち乙女系,怪性癖乙女系
173398,セイバーキャッツ,赏金猎人
173405,ハルノクニ,少年独立国
173442,毎度ラーメン屋です,
173541,聖者は夜やってくる,圣者于夜晚降临
173657,肉欲穴ライズ,肉欲穴大解析
173658,粘膜接触空間,
173685,Two Loveるぅ,
173686,恥汁禁断性,
173719,凌辱祭,
173731,アクマで婚カツ!,
173759,メイド100%,女仆100%
173767,着ラブ,
173768,ヴァージンきらぁ,
173791,みるきぃQueen,
173813,ぱいまんだら,
173814,JK図姦,
173825,聖ペナルティ学園 獄,
173827,恋の膣女,
173832,牝犬女の飼い方,
173838,無人島サバイバルファック,
173853,BEAR BEAR,
173995,Le Rêve du papillon,隐匿城
174042,死んでもお前を離さない,
174228,天藍のメメント,天蓝的记忆
174353,桜花らんまん,樱花浪漫
174386,砂漠の野球部,沙漠棒球队
174402,サラリーマン大家道 物件取得大作戦編,抢钱高手-法拍屋致胜篇
174527,琴線,
174740,バラ餓鬼,破风饿鬼
174929,手騎-テキ-,
175008,いなかのおまわりさん,
175033,大攻者ナギ,大攻者凪
175039,ウルトラ怪獣擬人化計画 ギャラクシー☆デイズ,奥特怪兽拟人化计划 银河日常
175060,おやすみジャック・ザ・リッパー,晚安，开膛手杰克
175253,猫も、オンダケ,
175307,魔女くんと私,魔女君与我
175447,アレンとドラン,
175613,日出処の天子 完全版,日出处天子 完全版
175655,月明星稀 - さよなら新選組,月明星稀 - 再见新选组
175682,るきさん 新装版,单身而已
175687,EMANON さすらいエマノン Episode:1,
175713,11.1,
175714,ゆれつづける,
175733,VERSION,
175758,月のなみだ,月亮的眼泪
176008,セクシー女優ちゃん ギリギリモザイク,
176074,Re:teen 繭の中でもう一度10代のキミと会う,
176130,マーブルセレクト 乙女怪談,
176167,ココノカの魔女,森之魔女
176465,死刑囚の遺産スペシャル―事件記者・加納真悟シリーズ,
176515,悠久黙示録エイドロンシャドー,悠久默示录
176625,吸血女教師の眷属性活 〜Lesson with Vampire〜,
177032,銀盤騎士,银盘骑士
177171,Dr.キリコ ～白い死神～,
177260,TO HEAVEN -トゥ・ヘヴン-,
177410,バサラ〜破天の男〜,破天之男
177528,シガレットアンソロジー,
177625,フルールコミックスアンソロジー 肉体派BL,
177665,若葉マリッジ,
177881,リーチマン,
178063,帰ってきたハイスクール！奇面組,
178118,マカロニほうれん荘,
178339,天使のKATTE,我家天使会害羞
178353,通勤電車の発情パフューム,
178464,生形くんのよこしまな日常,生形君邪恶日常
178582,でろでろ,
178615,地平線でダンス,穿越时空的羁绊
178620,Hook―超本格詐欺師ミステリー,超本格诈欺师事件簿HOOK
178951,100番めの羊,
179036,連続恋愛劇場,
179103,ソウルリキッド チェインバーズ,灵液皇冠
179557,あずみマンマ・ミーア,
179570,ザ・水道マン,
179702,RETURN,
179707,シネマ,
179791,おとぼけ課長,乌龙课长
179837,すっから母さん,天才老妈
179879,ちゅーLip!,
179915,不死の猟犬,不死的猎犬
180036,EX-ARM エクスアーム,EX-ARM
180158,迷え!七つの大罪学園!,凌乱吧！七原罪学园！
180323,Manara's Kama Sutra,马纳哈的爱经
180460,岡本倫短編集 Flip Flap,
180528,ほっぺにひまわり,
180663,あたしをみつけて,来寻找我吧
180693,尾玉なみえ短編集 脳酸球,
180699,モテ虫王者カブトキング,
180883,ゆめならさめないで,沉睡的花朵
180983,オートマチック・エンジェル,
180986,私を騙した男,欺骗我的男人
181021,黒い羊は迷わない,
181361,僕とサオダケの日々,
181446,JK強制操作 ~スマホで長期間弄ばれた風紀委員長~【完全版】,
181531,銀河は彼女ほどに,银河宛如她
181571,よごとひめごと,
181578,桃色トランス,桃色情迷
181741,宇宙のガズゥ,
181750,おかえりピアニカ,
181769,れんあいこわい,恋爱恐惧症
181774,陵辱の連鎖,
181872,警視庁美人局,警视厅美人局
181924,ふるスクらっち！,
181931,股裂きジャック,张腿的淫湿插座
181957,原田ちあきの挙動不審日記,
181960,宴 —en—,
182006,快男子SANIWA,
182050,手紙物語,
182069,俺の彼女がメイドで嫁で、いろいろ何でもしちゃいます!?,
182213,私のおしっこ不文律,
182222,仁王～金色の侍～,仁王~金色武士~
182272,ほしいとほしがり,
182276,夜のページ,
182291,理想の誘惑,
182295,本気にならせてみたいんじゃ,
182408,アイアムアヒーロー 公式アンソロジーコミック: 8 TALES OF THE ZQN,请叫我英雄 公式合集 8 TALES OF THE ZQN
182418,善悪の屑,善恶的屑
182454,シルシア=コード,CYLCIA=CODE
182455,初キュン!,初次夹紧!
182516,スマイルプリキュア! プリキュアコレクション,
182533,ふたりはプリキュア Splash★Star プリキュアコレクション,
182562,金のタマゴ,我要成为编辑王
182699,博士の魚たち/薫さんの帰郷,
182731,愛と青春の発熱,
182740,キレイになりたい!,美貌的愿望
182767,Under☆C,
182840,探偵の探偵,侦探的侦探
182858,モンテ・クリスト,基度山伯爵之复仇
182883,ばーじんゾンビ,
183126,幼い果実 ～淫行娼学生の放課後～,
183138,ミイラの飼い方,小木乃伊到我家
183171,本日の猫事情,
183221,たくのみ。,酒鬼妹子
183283,オネェ吸血鬼と笑わないメイド,娘娘腔吸血鬼与不笑女仆
183325,新世紀エヴァンゲリオンエヴァ&エヴァ2アンソロジー,
183467,生贄投票,生贽投票
183474,男爵にふさわしい銀河旅行,与男爵相称的银河旅行
183483,トーキョーパンダ,东京大熊猫
183505,悪魔の質問,恶魔的质问
183644,いぶり暮らし,
183920,ミエタミエナイセカイ,若隐若现的世界
183936,むしとりニスタ,
183995,黒髪巫女とマリアウィッチ,黑发巫女与魔女玛利亚
183996,スパイスビーム,Spice Bean～不可思议的刺激～
183998,艶捕物噺,
184111,淫落の女傑,
184134,パラダイスバード,
184296,かりん歩,花梨步
184327,秘密のハートマーク,
184343,ニクドレ!,
184442,シーズンシアターシアトリカル,
184530,楳図かずおの呪い,
184802,屋敷はメイドのために！,
184855,葉弥-HAYA!!-,神钓少女
184922,恐怖の方程式,
185186,めしにしましょう,
185196,あまいくちびる・とろけるくちびる,甜蜜甘美的香唇・温润丝滑的丰唇
185526,前から知ってる君のこと,
185538,初恋からは逃げられない,无法摆脱对初恋的思念
185578,可愛いあの子,
185582,イタズラの時間,
185749,ある夏の日の…―他(新耳袋より),
185790,赤のテアトル,赤色劇場
185923,オシリスの天秤 (上),欧西里斯的天秤 (上)
185977,Op -オプ- 夜明至の色のない日々,OP-夜明至的无色日子
185986,はこぶね白書,
186123,桃太郎最凶伝説,桃太郎最恶传说
186334,青葉くんに聞きたいこと,青叶君，我想问你
186429,境界恋愛少年少女,
186433,なきむしステップ,
186446,よい子の時間―ガールミーツキッズ!,
186450,鞄図書館,
186454,さっさと服を脱ぎやがれ,
186474,淫魔な部下の妖し方,
186651,起こらなかった恋についての物語,
186688,Bitches Plan,
186712,「けいおん！」アンソロジーコミック みんなでうん☆たん！,
186762,池袋レインボー劇場,
187035,大彼女,
187178,诺亚之蝶,诺亚之蝶
187273,レイニーシーズン,
187358,おとうふ次元,
187498,少女ペット,宠物少女
187500,こぼれる、,恋情绽放、
187520,こはねちゃんの犬,恋羽的狗
187928,妹4コマ小冊子,
188096,カノジョと私の秘蜜の恋 She falls in love with her,
188125,校园无限,
188160,女子校生の性欲が人前であらわになる事案が発生,
188216,たそがれ橋駅前 おもかげ食堂,
188256,レッドスプライト,赤色精灵
188317,これはきっと夢の中のキス,
188382,ディノ・サピエンス,恐·人
188759,信長を殺した男〜本能寺の変 431年目の真実〜,
188807,おまけの娘,おまけの娘
188912,ぴんくぱんつぁ～,
188921,空色パンデミック,空色幻想大流行
188983,みんないいこだよ?,
189055,ヤングガン・カルナバル,少年枪手（Flex Comix）
189188,天獄パラダイス 2,
189314,男子、隣人と食せよ,
189350,琴子は一生欲求不満,
189376,聖♥ドラゴンガール みらくる,圣♥小龙女 梦幻奇迹
189491,東京ミュウミュウ,东京猫猫
189611,ヴァージンチェンジ【フルカラー完全版】,
189625,ボンクラボンボンハウス,
189870,人でなしの彼女,
189891,プロブレム,
189924,あなたの世界で終わりたい,
189929,まんがかぞく 一家4人全員漫画家,漫画家族 一家四口都是漫画家
189971,スットコ図書館,
189972,かのぽっど,
190178,愛・天地無用!,爱・天地无用！
190236,GJ部@こみっく (1),
190415,DOG END,
190465,きんぎょ注意報!,娱乐金鱼眼
190517,まんゆうき 〜ばばあとあわれなげぼくたち〜,
190593,あのこはソレを我慢できない,
190641,ロリコンフェニックス,萝莉控不死鸟传说
190848,熟女ゲーム,熟女游戏
191078,STEINS;GATE 0 コミックアンソロジー,命运石之门 0 漫画选集
191188,ヴァルハラで会おう!,在瓦尔哈拉再会！
191218,カブちゃん,
191298,つきあってよ!五月ちゃん,
191352,しあわせインベーダー,
191505,C♥C♥C,C♥C♥C
191581,そして船は行く,辣妹奇航
191627,カンタンキス,
191650,35歳、不純な恋,
191861,セクハラブラザーズ 愛されすぎ編,
192164,青空の悪魔円盤 呪みちる作品集,
192277,桜の花の紅茶王子,樱花红茶王子
192458,秘密のレプタイルズ,秘密的爬虫类
289477,やまない不幸の終わらせ方,永不止息的不幸的终结方法
289673,となりのメガネ王子とヤンキーと!,
289693,友だち100人でKILLかな,
289704,カノジョは今日もかたづかない,她今天也没做整理
289799,おかわりナポリタン,茄汁面条
289814,僕のおせっかいダーリン,我亲爱的爱管闲事先生
289849,穢夢の遺産,
290017,とまどいのシチュエーション,
290023,禁じられた恋人,
290047,バロック騎士団,
290096,サチコと神ねこ様,
290291,機動戦士ガンダム Twilight AXIS,机动战士高达 暮光的阿克西斯
290485,皇帝つき女官は花嫁として望まれ中,皇帝随行女官的新娘修行
290592,もしもあの日に戻れたら,
290598,再会した教え子は私が知らない顔をする,
290624,願わくばこの手に幸福を,愿你手握幸福
290677,らぶ♪メロ,
290851,拡散的エモーション,讨债时的恐怖现况
291041,The Mask,面具
