id,name,name_cn
399685,中谷友紀子 東映アニメーションプリキュアワークス (2),
619953,ただの平民の使用人、実は最強の魔法士 (1) ~真の実力がバレた結果、姫様たちが離してくれない~,
302633,パーム (38) TASK (III),
536337,黒エルフに飼われた俺のダンジョン生活 ~三食風呂と地獄つき~ (1),
542408,社畜おっさん(35)だけど、『魔眼』が覚醒してしまった件 ~俺だけにしか視えないダンジョンで魔物を倒しまくってレベルUPし放題! 気づけば現実でも異世界でも最強になってました~,
544102,モブ推しJK悪役令嬢異世界転生 ～悲惨～ (2),
177923,築地魚河岸三代目(19) 明太子(メンタイコ)-驚きの珍味 (マイファーストB),
515247,ハーレムアパートへようこそ (1),欢迎来到后宫公寓 (1)
526533,BanG Dream! ガルパ☆ピコ コミックアンソロジー (2),
13527,新約 炎の言霊―島本和彦名言集〈2〉 (島本和彦名言集 (2)),
15924,カードキャプターさくらイラスト集 (2),
485861,異世界でちょっとアレな宿屋の経営をはじめたのですが店員さんに好かれすぎちゃって……あの、今は営業中ですから (1),
492134,無敵な聖女騎士の気ままに辺境開拓 (1) 聖術と錬金術を組み合わせて楽しい開拓ライフ,
497057,呪われた仮面公爵に嫁いだ薄幸令嬢の掴んだ幸せ (1),
654425,偽王の貫徹 ~王を演じた少年と呪われた少女の物語~ (1),
377434,七宮さん家のフシギなおしごと (2) 大ピンチ!? 行かないで、晶くん,
556629,君の声で躾けて (2),
458115,機動戦士ガンダム 超超お父さんドズル ~やらせはせんぞう物語~ (1),机动战士高达：超级父亲多兹鲁-虚假战争物语
463478,相対フライトサイン (2),
463860,公式ガイド&レシピ きのう何食べた? ~シロさんの簡単レシピ~ (2),
471090,佐原先生と土岐くん (7) after school,
196224,戦国学園(1),
206763,何してんの神様 (01),
249893,オーダーメイド殺人クラブ (1),
253179,3.11 あの日を忘れない (3) 「陸の孤島」南相馬の子どもたち,
421413,異世界で『賢者……の石』と呼ばれています (3),
426362,不敗の名将バルカの完璧国家攻略チャート (1) 惚れた女のためならばどんな弱小国でも勝利させてやる,
582836,探索者イリアスは人見知り 最強ぼっち少年は、最恐の仮面で今日もひとりを貫きたい (1),
584089,魍魎戦記 MADARA(2),
593576,삼별초 (1),三别抄
598189,ロープレガチ勢と殺人鬼(誤) (1) 異世界に迷い込んだ廃ゲーマーの無自覚無双,
99127,出渕裕メカニカルデザインワークス(1),
271189,モモオニ! (1),
284468,マザーズ スピリット (2),
628992,アルカディアの道 (1),
636498,神獣郷オンライン! ~『器用値極振り』で聖獣と共に『不殺』で優しい魅せプレイを『配信』します!~ (1),
637656,魔法省諜報官グレイの叶わない転属願 (1) 諜報課の最強文官は戦禍を退け平和に生きたい,
641374,昭和元禄落語心中 新装版(3),昭和元禄落语心中 新装版(3)
643908,没落令嬢の雇われ悪女な日々 (1),
34849,ぴちぴちピッチ―マーメイドメロディー (2),
111023,藤子・F・不二雄大全集 少年SF短編 (2),
295748,無人島に何か一つ持ってくとしたら何持ってく?って話 (1),
302632,パーム (39) TASK (IV),
310589,モンスター娘のお医者さん (0),
312789,パーム (35) 蜘蛛の紋様 (6),
312793,パーム (31) 蜘蛛の紋様 (2),
544802,バッドランド・サガ (1) ~カリスマ極振り異世界転生者の無自覚辺境再建記~,
187922,liar (5),
522885,イノセントにくちづけ (2),
487064,栞子さんの本棚 (2) ビブリア古書堂セレクトブック,
655291,学園一の美少女がオタク友だちになりたそうにこちらを見ている (1),
